"Co_Code","Co_Name","Stock Exchange","NSE Symbol","Industry","Sector","Year End","Equity Paid Up","Net Sales","PAT","PBIDT","Debt-Equity Ratio[Latest]","PBIDTM (%)[Latest]"
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201103,5.54,106.71,-9.46,-0.72,1.97,11.12
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201203,5.54,72.15,-17.29,-4.82,1.97,11.12
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201303,5.54,71.29,-12.67,-0.38,1.97,11.12
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201403,5.54,69.11,-8.2,0.59,1.97,11.12
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201503,5.54,118.5,7.08,15.49,1.97,11.12
14343,"Adit.Birla Money","NSE","BIRLAMONEY","Securities/Commodities Trading Services","Stock/ Commodity Brokers",201603,5.54,117.7,1.2,13.15,1.97,11.12
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201103,10.03,12.85,-3.23,-0.54,0.08,-16.38
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201203,10.03,31.01,2.08,3.41,0.08,-16.38
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201303,10.03,26.05,4.61,5.27,0.08,-16.38
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201403,10.03,17.61,1.39,2.41,0.08,-16.38
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201503,10.03,15.17,-3.36,-2.67,0.08,-16.38
14369,"Creative Eye","NSE","CREATIVEYE","Entertainment - Content Providers","Entertainment",201603,10.03,5.86,-1.41,-0.96,0.08,-16.38
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201103,41.16,416.9,7.15,25.5,2.64,-280.44
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201203,53.76,798.25,16.75,55.56,2.64,-280.44
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201303,170.89,946.36,20.68,58.89,2.64,-280.44
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201403,170.89,1196.75,32.15,85.91,2.64,-280.44
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201503,170.89,465.11,-58.93,1.91,2.64,-280.44
14390,"Rasoya Proteins","NSE","RASOYPR","Solvent Extraction - Medium / Small","Edible Oil",201603,170.89,76.6,-313.57,-307.65,2.64,-280.44
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201103,18.54,700.36,148.75,191.2,0,24.98
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201203,18.37,699.24,132.69,189.55,0,24.98
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201303,18.16,764.6,158.33,230.07,0,24.98
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201403,17.86,837.02,134.42,244.54,0,24.98
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201503,17.86,877.64,145.91,241.1,0,24.98
14482,"FDC","NSE","FDC","Pharmaceuticals - Indian - Bulk Drugs & Formln Lrg","Pharmaceuticals",201603,17.86,997.44,156.81,254.67,0,24.98
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201103,64.53,678.28,72,122.1,0,12.08
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201203,65.08,1017.36,105.64,192.46,0,12.08
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201303,65.28,1407.57,135.11,252.16,0,12.08
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201403,65.44,1723.5,125.8,264.4,0,12.08
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201503,65.57,2074.47,123.28,270.21,0,12.08
14548,"Jubilant Food.","NSE","JUBLFOOD","Food And Dairy Products - Multinational","Miscellaneous",201603,65.8,2410.21,114.56,291.23,0,12.08
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201103,11.49,31.52,-3,1.99,0.38,2.68
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201203,11.49,36.03,0.01,4.94,0.38,2.68
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201303,11.49,48.87,0.12,5.51,0.38,2.68
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201403,11.49,50.47,0.09,5.73,0.38,2.68
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201503,11.49,57.79,-1.29,5.04,0.38,2.68
14551,"Cinevista","NSE","CINEVISTA","Entertainment - Content Providers","Entertainment",201603,11.49,38.83,0.05,5.75,0.38,2.68
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201103,200.17,536.26,21.43,389.53,0,0
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201203,240.67,716.97,55.08,556.35,0,0
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201303,250.11,916.1,102.06,747.42,0,0
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201403,250.32,1128.26,151.36,929.2,0,0
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201503,282.01,1422.42,191.18,1145.51,0,0
14602,"DCB Bank","NSE","DCBBANK","Banks - Private Sector","Banks",201603,284.44,1698.46,194.52,1370.35,0,0
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201103,12.97,0.7,-1.01,-0.74,0.3,-813.79
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201203,12.97,1.75,-0.43,-0.17,0.3,-813.79
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201303,12.97,4,-8.49,-8.23,0.3,-813.79
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201403,12.97,6.78,-0.97,-1.32,0.3,-813.79
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201503,12.97,2.85,-0.8,-0.8,0.3,-813.79
14608,"Silicon Valley","NSE","PRASGLOFIN","Finance - Investment / Others","Finance",201603,12.97,1.15,-9.44,-9.44,0.3,-813.79
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201103,12.81,67.01,-34.4,-10.92,0,-2.39
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201203,12.81,57.79,-101.35,-99.73,0,-2.39
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201303,12.81,49.47,-14.2,-2.1,0,-2.39
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201403,12.81,50.35,-4.77,3.03,0,-2.39
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201503,12.81,52.59,-22.63,-0.1,0,-2.39
14610,"Todays Writing","NSE","TODAYS","Printing & Stationery","Printing & Stationery",201603,12.81,53.04,-24.02,-1.27,0,-2.39
14618,"Ankur Drugs","NSE","ANKURDRUGS","Pharmaceuticals - Indian - Formulations","Pharmaceuticals",201103,19.34,824.84,-68.81,134.83,3.82,-16.14
14618,"Ankur Drugs","NSE","ANKURDRUGS","Pharmaceuticals - Indian - Formulations","Pharmaceuticals",201203,19.34,151.49,-307.49,-168.92,3.82,-16.14
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201103,27.15,350.73,16.34,62.95,1.13,19.03
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201203,25.9,476.04,28.11,83.81,1.13,19.03
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201303,39.62,670.23,54.85,112.61,1.13,19.03
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201403,41.11,1271.19,57.87,214.44,1.13,19.03
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201503,41.53,1383.98,13.62,189.49,1.13,19.03
14622,"PVR","NSE","PVR","Entertainment - Content Providers","Entertainment",201603,46.69,1739.63,114.14,331.03,1.13,19.03
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201103,9.34,25.81,-12.88,-10.45,1.73,0.22
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201203,9.34,34.14,-14.32,-11.46,1.73,0.22
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201303,9.34,49.58,-13.2,-10.59,1.73,0.22
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201403,9.34,67.76,-11.36,-7.62,1.73,0.22
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201503,9.34,56.17,-11.17,-7.68,1.73,0.22
14680,"MRO-TEK Realty","NSE","MRO-TEK","Computers - Hardware - Large","IT - Hardware",201603,9.34,36.74,-28.69,-26,1.73,0.22
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201103,5.65,1.55,-0.46,-0.36,0.04,24.43
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201203,20.65,6.27,-1.48,1.67,0.04,24.43
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201303,20.65,7.46,5.37,6.5,0.04,24.43
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201403,21,6.51,1.09,2.74,0.04,24.43
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201503,22.81,5.96,0.5,3.95,0.04,24.43
14691,"Stampede Cap.","NSE","STAMPEDE","Finance - Investment / Others","Finance",201603,22.81,19.89,0.38,4.86,0.04,24.43
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201103,5,99.41,3.68,9.21,0.96,15.19
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201203,5,114.54,3.37,9.74,0.96,15.19
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201303,5,119.99,4.15,12.64,0.96,15.19
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201403,5,142.76,5.97,16.43,0.96,15.19
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201503,5,188.77,12.42,27.01,0.96,15.19
14709,"Vidhi Dyestuffs","NSE","VIDHIDYE","Dyes And Pigments - Medium / Small","Chemicals",201603,5,184.66,14.73,30.33,0.96,15.19
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201103,12.75,23.16,0.05,0.84,2.66,0
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201203,12.75,22.75,-1.89,-1.18,2.66,0
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201303,12.75,2.27,-3.84,-3.45,2.66,0
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201403,12.75,1.39,-1.62,-2.54,2.66,0
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201503,12.75,0.15,-3.83,-3.78,2.66,0
14738,"Globus Corp.","NSE","KARUNACAB","Aluminium - Sheets / Coils / Wires / Others","Non Ferrous Metals",201603,12.77,0,-0.78,-0.4,2.66,0
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201103,14.56,607.44,72.83,115.7,0.23,11.22
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201203,14.56,639.1,47.05,73.84,0.23,11.22
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201303,14.56,858.41,43.7,68.36,0.23,11.22
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201403,14.56,816.26,22.98,41.33,0.23,11.22
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201503,14.56,884.76,51.53,73.78,0.23,11.22
14741,"Maithan Alloys","NSE","MAITHANALL","Ferro Alloys","Mining & Mineral products",201603,29.11,1150.8,79.03,135.55,0.23,11.22
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201103,108,186.24,84.83,102.35,0.05,40.31
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201203,108.28,225.99,82.01,135.19,0.05,40.31
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201303,108.5,205.87,57.56,101.09,0.05,40.31
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201403,108.61,196.08,37.07,76.28,0.05,40.31
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201503,108.73,275.89,80.69,141.07,0.05,40.31
14744,"Gateway Distr.","NSE","GDL","Miscellaneous - Medium / Small","Logistics",201603,108.73,265.67,106.04,170.12,0.05,40.31
14761,"Eider Infotech","NSE","EIDERTELE","IT Enabled Services / Business Process Outsourcing","IT - Software",201203,19.99,0,-1.19,-1.19,0,0
14761,"Eider Infotech","NSE","EIDERTELE","IT Enabled Services / Business Process Outsourcing","IT - Software",201303,19.99,0,-0.01,-0.01,0,0
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201103,8.06,606.77,80.27,106.67,0.46,16.77
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201203,8.06,663.45,83.52,139.68,0.46,16.77
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201303,16.13,1019.2,44.04,171.77,0.46,16.77
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201403,18.1,1260.18,106.11,221.01,0.46,16.77
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201503,18.1,1437.82,142.79,229.32,0.46,16.77
14775,"Jyothy Lab.","NSE","JYOTHYLAB","Detergents / Intermediates","FMCG",201603,18.11,1575.37,162.36,274.21,0.46,16.77
14787,"Aravali Inds.","NSE","ARAVALIIND","Food and Dairy Products - Indian - Medium / Small","FMCG",201103,10.04,4.01,0.17,0.81,0.09,23.51
14787,"Aravali Inds.","NSE","ARAVALIIND","Food and Dairy Products - Indian - Medium / Small","FMCG",201203,10.04,2.97,0.51,1,0.09,23.51
14787,"Aravali Inds.","NSE","ARAVALIIND","Food and Dairy Products - Indian - Medium / Small","FMCG",201303,10.04,2.86,0.22,0.75,0.09,23.51
14787,"Aravali Inds.","NSE","ARAVALIIND","Food and Dairy Products - Indian - Medium / Small","FMCG",201403,10.04,3.19,0.37,0.75,0.09,23.51
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201103,100,1561.1,459.3,608.4,0.08,26.38
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201203,100,1555.8,255.5,400.1,0.08,26.38
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201303,100,1938,275.7,443.3,0.08,26.38
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201403,100,2202.5,324.4,533.9,0.08,26.38
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201503,100,2241.6,361.2,557.2,0.08,26.38
14801,"Biocon","NSE","BIOCON","Biotechnology","Pharmaceuticals",201603,100,2323.6,808.8,1146.4,0.08,26.38
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201103,11.93,67.98,14.96,30.49,1.44,33.95
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201203,13.14,80.07,9.08,34.74,1.44,33.95
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201303,15.84,44.15,-15.4,13.52,1.44,33.95
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201403,15.84,34.82,-31.15,-0.91,1.44,33.95
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201503,15.84,25.4,-26.57,-4.46,1.44,33.95
14804,"Tricom India","NSE","TRICOM","IT Enabled Services / Business Process Outsourcing","IT - Software",201603,15.84,25.45,-21.49,-1.42,1.44,33.95
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201103,6.08,202.04,9.43,20.05,0,13.03
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201203,7.55,298.82,15.59,28.26,0,13.03
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201303,11.2,363.84,25.92,42.06,0,13.03
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201403,11.2,430.13,29.79,48.3,0,13.03
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201503,11.2,492.8,40.57,65.42,0,13.03
14817,"Atul Auto","NSE","ATULAUTO","Automobiles - Scooters and 3-Wheelers","Automobile",201603,11.2,531.04,47.4,77.6,0,13.03
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201103,50.92,2079.19,188.8,564.56,0,-5279.14
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201203,50.92,2391.77,180.29,708.77,0,-5279.14
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201303,50.92,2099.65,107.13,678.71,0,-5279.14
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201403,50.92,1625,-199.3,404.54,0,-5279.14
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201503,53.84,392.13,-897.7,-281.92,0,-5279.14
14852,"ABG Shipyard","NSE","ABGSHIP","Ship - Breaking / Repairing","Ship Building",201603,54.03,34.27,-3704.71,-2785.45,0,-5279.14
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201103,72.16,4750.29,324.21,609.49,1.62,10.04
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201203,72.16,3447.05,223.52,521.63,1.62,10.04
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201303,72.16,3107.17,163.67,442.81,1.62,10.04
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201403,72.16,3295.6,109.95,396.74,1.62,10.04
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201503,72.16,3365,42.15,314.67,1.62,10.04
14871,"BGR Energy Sys.","NSE","BGRENERGY","Engineering - Turnkey Services","Infrastructure Developers & Operators",201603,72.16,3187.89,32.98,320.91,1.62,10.04
14927,"Accelya Kale","NSE","ACCELYA","Computers - Software - Medium / Small","IT - Software",201106,15.88,170.27,13.33,30.31,0,44.28
14927,"Accelya Kale","NSE","ACCELYA","Computers - Software - Medium / Small","IT - Software",201206,14.93,181.41,31.41,54.47,0,44.28
14927,"Accelya Kale","NSE","ACCELYA","Computers - Software - Medium / Small","IT - Software",201306,14.93,262.38,71.24,115.83,0,44.28
14927,"Accelya Kale","NSE","ACCELYA","Computers - Software - Medium / Small","IT - Software",201406,14.93,283.21,87.33,141.08,0,44.28
14927,"Accelya Kale","NSE","ACCELYA","Computers - Software - Medium / Small","IT - Software",201506,14.93,272.28,75.72,125.2,0,44.28
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201103,135.01,100.81,30.58,96.52,6.04,95.39
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201203,135.01,164.74,21.05,156.23,6.04,95.39
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201303,135.01,288.11,61.25,278.14,6.04,95.39
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201403,180.01,345.78,61.38,333.93,6.04,95.39
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201503,180.01,409.8,88.27,393.99,6.04,95.39
14965,"PNB Gilts","NSE","PNBGILTS","Finance - Investment / Others","Finance",201603,180.01,343.22,34.5,327.57,6.04,95.39
